,%_GPST,UTC,latitude(deg),longitude(deg),height(m),x,y,Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio,sd(m),dist(m),deltay(m),deltax(m),deltaz(m)
3091,2181 31756.000,2021-10-24 08:49:02,-33.951432512,18.468552113,83.7003,266064.45497597544,6240341.731096952,6,6,0.017,0.0456,0.0472,-0.0046,-0.0174,0.0097,0.0,0.0,0.07081108670257787,0.18658436403696482,,,
3092,2181 31757.000,2021-10-24 08:49:03,-33.951432512,18.468552116,83.7002,266064.4552532792,6240341.7311038,6,6,0.017,0.0456,0.0472,-0.0046,-0.0174,0.0097,0.0,0.0,0.07081108670257787,0.1865538759558866,,,
3093,2181 31758.000,2021-10-24 08:49:04,-33.951432512,18.468552119,83.7,266064.45553058246,6240341.731110646,6,6,0.017,0.0455,0.0472,-0.0046,-0.0174,0.0097,0.0,0.0,0.07074673137325851,0.18647770813549422,,,
3094,2181 31759.000,2021-10-24 08:49:05,-33.951432512,18.46855212,83.6998,266064.4556230169,6240341.731112929,6,6,0.017,0.0455,0.0472,-0.0046,-0.0174,0.0097,0.0,0.0,0.07074673137325851,0.18639103796513842,,,
3095,2181 31760.000,2021-10-24 08:49:06,-33.951432511,18.468552121,83.6997,266064.4557127125,6240341.731226129,6,6,0.017,0.0455,0.0472,-0.0046,-0.0174,0.0097,0.0,0.0,0.07074673137325851,0.18644885966596061,,,
3096,2181 31761.000,2021-10-24 08:49:07,-33.951432511,18.468552123,83.6996,266064.4558975819,6240341.731230695,6,6,0.017,0.0455,0.0472,-0.0046,-0.0174,0.0097,0.0,0.0,0.07074673137325851,0.18641410776957246,,,
3097,2181 31762.000,2021-10-24 08:49:08,-33.951432511,18.468552124,83.6996,266064.4559900162,6240341.731232977,6,6,0.017,0.0455,0.0471,-0.0046,-0.0174,0.0097,0.0,0.0,0.07068005376342042,0.1864197711155064,,,
3098,2181 31763.000,2021-10-24 08:49:09,-33.951432511,18.468552126,83.6996,266064.4561748854,6240341.731237541,6,6,0.017,0.0455,0.0471,-0.0046,-0.0174,0.0096,0.0,0.0,0.07066639937056367,0.18643123570991363,,,
3099,2181 31764.000,2021-10-24 08:49:10,-33.951432511,18.468552127,83.6995,266064.45626731997,6240341.731239824,6,6,0.017,0.0455,0.0471,-0.0046,-0.0174,0.0096,0.0,0.0,0.07066639937056367,0.18639114448726773,,,
3100,2181 31765.000,2021-10-24 08:49:11,-33.95143251,18.468552128,83.6994,266064.4563570159,6240341.731353024,6,6,0.017,0.0455,0.0471,-0.0046,-0.0174,0.0096,0.0,0.0,0.07066639937056367,0.18644951407009805,,,
3101,2181 31766.000,2021-10-24 08:49:12,-33.95143251,18.468552131,83.6994,266064.4566343194,6240341.731359871,6,6,0.017,0.0455,0.0471,-0.0046,-0.0174,0.0096,0.0,0.0,0.07066639937056367,0.1864673273215888,,,
3102,2181 31767.000,2021-10-24 08:49:13,-33.95143251,18.468552131,83.6994,266064.4566343194,6240341.731359871,6,6,0.017,0.0455,0.0471,-0.0046,-0.0174,0.0096,0.0,0.0,0.07066639937056367,0.1864673273215888,,,
3103,2181 31768.000,2021-10-24 08:49:14,-33.95143251,18.468552132,83.6994,266064.4567267541,6240341.731362154,6,6,0.017,0.0455,0.047,-0.0046,-0.0174,0.0096,0.0,0.0,0.07059978753509107,0.1864733566731531,,,
3104,2181 31769.000,2021-10-24 08:49:15,-33.95143251,18.468552133,83.6995,266064.45681918884,6240341.731364436,6,6,0.017,0.0454,0.047,-0.0046,-0.0174,0.0096,0.0,0.0,0.07053538119270357,0.1865252487980478,,,
3105,2181 31770.000,2021-10-24 08:49:16,-33.951432509,18.468552134,83.6995,266064.45690888434,6240341.731477636,6,6,0.017,0.0454,0.047,-0.0046,-0.0174,0.0096,0.0,0.0,0.07053538119270357,0.18662970795321232,,,
3106,2181 31771.000,2021-10-24 08:49:17,-33.951432509,18.468552134,83.6995,266064.45690888434,6240341.731477636,6,6,0.017,0.0454,0.047,-0.0047,-0.0174,0.0095,0.0,0.0,0.07052843398233084,0.18662970795321232,,,
3107,2181 31772.000,2021-10-24 08:49:18,-33.951432509,18.468552134,83.6996,266064.45690888434,6240341.731477636,6,6,0.017,0.0454,0.047,-0.0047,-0.0174,0.0095,0.0,0.0,0.07052843398233084,0.18667554175815823,,,
3108,2181 31773.000,2021-10-24 08:49:19,-33.951432509,18.468552136,83.6997,266064.4570937535,6240341.7314822,6,6,0.0169,0.0454,0.047,-0.0047,-0.0174,0.0095,0.0,0.0,0.07050439702600116,0.186733779618142,,,
3109,2181 31774.000,2021-10-24 08:49:20,-33.951432509,18.468552136,83.6998,266064.4570937535,6240341.7314822,6,6,0.0169,0.0454,0.0469,-0.0047,-0.0174,0.0095,0.0,0.0,0.0704377739568763,0.18677969496300972,,,
3110,2181 31775.000,2021-10-24 08:49:21,-33.951432509,18.468552138,83.6999,266064.4572786229,6240341.731486766,6,6,0.0169,0.0454,0.0469,-0.0047,-0.0174,0.0095,0.0,0.0,0.0704377739568763,0.18683819127201587,,,
3111,2181 31776.000,2021-10-24 08:49:22,-33.951432509,18.468552138,83.6999,266064.4572786229,6240341.731486766,6,6,0.0169,0.0454,0.0469,-0.0047,-0.0174,0.0095,0.0,0.0,0.0704377739568763,0.18683819127201587,,,
3112,2181 31777.000,2021-10-24 08:49:23,-33.951432508,18.468552139,83.6999,266064.4573683185,6240341.731599965,6,6,0.0169,0.0454,0.0469,-0.0047,-0.0174,0.0095,0.0,0.0,0.0704377739568763,0.1869427700792625,,,
3113,2181 31778.000,2021-10-24 08:49:24,-33.951432508,18.468552139,83.7,266064.4573683185,6240341.731599965,6,6,0.0169,0.0454,0.0469,-0.0047,-0.0174,0.0095,0.0,0.0,0.0704377739568763,0.18698874106455868,,,
3114,2181 31779.000,2021-10-24 08:49:25,-33.951432508,18.468552141,83.7,266064.4575531876,6240341.73160453,6,6,0.0169,0.0453,0.0468,-0.0047,-0.0174,0.0094,0.0,0.0,0.07029331404906158,0.18700154232193794,,,
3115,2181 31780.000,2021-10-24 08:49:26,-33.951432507,18.468552141,83.7,266064.4575504489,6240341.731715448,6,6,0.0169,0.0453,0.0468,-0.0047,-0.0174,0.0094,0.0,0.0,0.07029331404906158,0.1870997684667495,,,
3116,2181 31781.000,2021-10-24 08:49:27,-33.951432507,18.468552143,83.7001,266064.4577353182,6240341.731720014,6,6,0.0169,0.0453,0.0468,-0.0047,-0.0174,0.0094,0.0,0.0,0.07029331404906158,0.1871587283946,,,
3117,2181 31782.000,2021-10-24 08:49:28,-33.951432506,18.468552144,83.7001,266064.4578250139,6240341.731833213,6,6,0.0169,0.0453,0.0468,-0.0047,-0.0174,0.0094,0.0,0.0,0.07029331404906158,0.18726348794326245,,,
3118,2181 31783.000,2021-10-24 08:49:29,-33.951432506,18.468552145,83.7001,266064.4579174485,6240341.731835496,6,6,0.0169,0.0453,0.0468,-0.0047,-0.0174,0.0094,0.0,0.0,0.07029331404906158,0.18727008514161075,,,
3119,2181 31784.000,2021-10-24 08:49:30,-33.951432506,18.468552146,83.7,266064.4580098829,6240341.731837778,6,6,0.0169,0.0453,0.0468,-0.0047,-0.0174,0.0094,0.0,0.0,0.07029331404906158,0.18723077406413613,,,
3120,2181 31785.000,2021-10-24 08:49:31,-33.951432506,18.468552147,83.7,266064.4581023175,6240341.73184006,6,6,0.0169,0.0453,0.0467,-0.0047,-0.0174,0.0094,0.0,0.0,0.07022677552045231,0.18723746291316934,,,
3121,2181 31786.000,2021-10-24 08:49:32,-33.951432505,18.468552148,83.7,266064.45819201326,6240341.731953261,6,7,0.0169,0.0453,0.0467,-0.0047,-0.0174,0.0093,0.0,0.0,0.07021346024801796,0.18734242833799566,,,
3122,2181 31787.000,2021-10-24 08:49:33,-33.951432505,18.468552147,83.7001,266064.45809957874,6240341.731950978,6,7,0.0169,0.0453,0.0467,-0.0047,-0.0174,0.0093,0.0,0.0,0.07021346024801796,0.18738162390885038,,,
3123,2181 31788.000,2021-10-24 08:49:34,-33.951432505,18.468552147,83.7001,266064.45809957874,6240341.731950978,6,7,0.0169,0.0453,0.0467,-0.0047,-0.0174,0.0093,0.0,0.0,0.07021346024801796,0.18738162390885038,,,
3124,2181 31789.000,2021-10-24 08:49:35,-33.951432505,18.468552148,83.7001,266064.45819201326,6240341.731953261,6,7,0.0169,0.0452,0.0467,-0.0047,-0.0174,0.0093,0.0,0.0,0.07014898431196277,0.18738835464237796,,,
3125,2181 31790.000,2021-10-24 08:49:36,-33.951432505,18.468552149,83.7001,266064.4582844478,6240341.731955543,6,7,0.0169,0.0452,0.0467,-0.0048,-0.0174,0.0093,0.0,0.0,0.07015575528778804,0.1873951291046393,,,
3126,2181 31791.000,2021-10-24 08:49:37,-33.951432505,18.46855215,83.7,266064.4583768825,6240341.731957826,6,7,0.0168,0.0452,0.0466,-0.0048,-0.0174,0.0093,0.0,0.0,0.07006518393610339,0.18735602680544872,,,
3127,2181 31792.000,2021-10-24 08:49:38,-33.951432505,18.46855215,83.7,266064.4583768825,6240341.731957826,6,7,0.0168,0.0452,0.0466,-0.0048,-0.0174,0.0093,0.0,0.0,0.07006518393610339,0.18735602680544872,,,
3128,2181 31793.000,2021-10-24 08:49:39,-33.951432505,18.46855215,83.6999,266064.4583768825,6240341.731957826,6,7,0.0168,0.0452,0.0466,-0.0048,-0.0174,0.0093,0.0,0.0,0.07006518393610339,0.18731014596204726,,,
3129,2181 31794.000,2021-10-24 08:49:40,-33.951432505,18.46855215,83.6999,266064.4583768825,6240341.731957826,6,7,0.0168,0.0452,0.0466,-0.0048,-0.0174,0.0092,0.0,0.0,0.07005198070004874,0.18731014596204726,,,
3130,2181 31795.000,2021-10-24 08:49:41,-33.951432504,18.468552151,83.6999,266064.45846657816,6240341.732071027,6,7,0.0168,0.0452,0.0466,-0.0048,-0.0174,0.0092,0.0,0.0,0.07005198070004874,0.18741527321346899,,,
3131,2181 31796.000,2021-10-24 08:49:42,-33.951432505,18.468552151,83.6998,266064.45846931695,6240341.7319601085,6,7,0.0168,0.0452,0.0466,-0.0048,-0.0174,0.0092,0.0,0.0,0.07005198070004874,0.18727117835555385,,,
3132,2181 31797.000,2021-10-24 08:49:43,-33.951432505,18.468552151,83.6998,266064.45846931695,6240341.7319601085,6,7,0.0168,0.0452,0.0465,-0.0048,-0.0174,0.0092,0.0,0.0,0.06998549849790313,0.18727117835555385,,,
3133,2181 31798.000,2021-10-24 08:49:44,-33.951432505,18.46855215,83.6998,266064.4583768825,6240341.731957826,6,7,0.0168,0.0452,0.0465,-0.0048,-0.0174,0.0092,0.0,0.0,0.06998549849790313,0.1872643072780365,,,
3134,2181 31799.000,2021-10-24 08:49:45,-33.951432505,18.468552151,83.6997,266064.45846931695,6240341.7319601085,6,7,0.0168,0.0451,0.0465,-0.0048,-0.0174,0.0092,0.0,0.0,0.0699209553710474,0.18722538354261561,,,
3135,2181 31800.000,2021-10-24 08:49:46,-33.951432505,18.468552152,83.6997,266064.4585617515,6240341.73196239,6,7,0.0168,0.0451,0.0465,-0.0048,-0.0174,0.0092,0.0,0.0,0.0699209553710474,0.1872323008898806,,,
3136,2181 31801.000,2021-10-24 08:49:47,-33.951432505,18.468552152,83.6996,266064.4585617515,6240341.73196239,6,7,0.0168,0.0451,0.0465,-0.0048,-0.0174,0.0092,0.0,0.0,0.0699209553710474,0.18718654998828899,,,
3137,2181 31802.000,2021-10-24 08:49:48,-33.951432505,18.468552152,83.6995,266064.4585617515,6240341.73196239,6,7,0.0168,0.0451,0.0465,-0.0048,-0.0174,0.0091,0.0,0.0,0.06990786794059736,0.1871408413375275,,,
3138,2181 31803.000,2021-10-24 08:49:49,-33.951432505,18.468552151,83.6995,266064.45846931695,6240341.7319601085,6,7,0.0168,0.0451,0.0464,-0.0048,-0.0174,0.0091,0.0,0.0,0.06984139173871036,0.1871339206094886,,,
3139,2181 31804.000,2021-10-24 08:49:50,-33.951432506,18.468552151,83.6994,266064.4584720556,6240341.73184919,6,7,0.0168,0.0451,0.0464,-0.0048,-0.0174,0.0091,0.0,0.0,0.06984139173871036,0.1869898886845974,,,
3140,2181 31805.000,2021-10-24 08:49:51,-33.951432506,18.468552151,83.6994,266064.4584720556,6240341.73184919,6,7,0.0168,0.0451,0.0464,-0.0048,-0.0174,0.0091,0.0,0.0,0.06984139173871036,0.1869898886845974,,,
3141,2181 31806.000,2021-10-24 08:49:52,-33.951432506,18.468552151,83.6994,266064.4584720556,6240341.73184919,6,7,0.0168,0.0451,0.0464,-0.0048,-0.0174,0.0091,0.0,0.0,0.06984139173871036,0.1869898886845974,,,
3142,2181 31807.000,2021-10-24 08:49:53,-33.951432506,18.468552152,83.6993,266064.4585644903,6240341.731851472,6,7,0.0168,0.0451,0.0464,-0.0048,-0.0174,0.0091,0.0,0.0,0.06984139173871036,0.1869511666894754,,,
3143,2181 31808.000,2021-10-24 08:49:54,-33.951432506,18.468552153,83.6992,266064.45865692466,6240341.731853754,6,7,0.0168,0.0451,0.0464,-0.0048,-0.0174,0.0091,0.0,0.0,0.06984139173871036,0.18691253672209246,,,
3144,2181 31809.000,2021-10-24 08:49:55,-33.951432506,18.468552153,83.6992,266064.45865692466,6240341.731853754,6,7,0.0168,0.0451,0.0463,-0.0048,-0.0174,0.0091,0.0,0.0,0.06977499552131838,0.18691253672209246,,,
3145,2181 31810.000,2021-10-24 08:49:56,-33.951432506,18.468552153,83.6991,266064.45865692466,6240341.731853754,6,7,0.0167,0.045,0.0463,-0.0049,-0.0174,0.009,0.0,0.0,0.06968034156058651,0.18686697510230907,,,
3146,2181 31811.000,2021-10-24 08:49:57,-33.951432506,18.468552154,83.699,266064.4587493594,6240341.731856037,6,7,0.0167,0.045,0.0463,-0.0049,-0.0174,0.009,0.0,0.0,0.06968034156058651,0.18682848055936316,,,
3147,2181 31812.000,2021-10-24 08:49:58,-33.951432506,18.468552155,83.6989,266064.45884179405,6240341.73185832,6,7,0.0167,0.045,0.0463,-0.0049,-0.0174,0.009,0.0,0.0,0.06968034156058651,0.1867900773830333,,,
3148,2181 31813.000,2021-10-24 08:49:59,-33.951432506,18.468552155,83.6989,266064.45884179405,6240341.73185832,6,7,0.0167,0.045,0.0463,-0.0049,-0.0174,0.009,0.0,0.0,0.06968034156058651,0.1867900773830333,,,
3149,2181 31814.000,2021-10-24 08:50:00,-33.951432506,18.468552155,83.6988,266064.45884179405,6240341.73185832,6,7,0.0167,0.045,0.0463,-0.0049,-0.0174,0.009,0.0,0.0,0.06968034156058651,0.18674464653307044,,,
3150,2181 31815.000,2021-10-24 08:50:01,-33.951432506,18.468552155,83.6988,266064.45884179405,6240341.73185832,6,7,0.0167,0.045,0.0462,-0.0049,-0.0174,0.009,0.0,0.0,0.06961393538653018,0.18674464653307044,,,
3151,2181 31816.000,2021-10-24 08:50:02,-33.951432506,18.468552156,83.6988,266064.45893422846,6240341.731860602,6,7,0.0167,0.045,0.0462,-0.0049,-0.0174,0.009,0.0,0.0,0.06961393538653018,0.18675176562308007,,,
3152,2181 31817.000,2021-10-24 08:50:03,-33.951432506,18.468552157,83.6987,266064.4590266631,6240341.731862884,6,7,0.0167,0.045,0.0462,-0.0049,-0.0174,0.009,0.0,0.0,0.06961393538653018,0.1867135445330532,,,
3153,2181 31818.000,2021-10-24 08:50:04,-33.951432506,18.468552158,83.6986,266064.4591190976,6240341.731865166,6,7,0.0167,0.045,0.0462,-0.0049,-0.0174,0.0089,0.0,0.0,0.06960107757786511,0.18667541497782947,,,
3154,2181 31819.000,2021-10-24 08:50:05,-33.951432506,18.468552159,83.6985,266064.4592115322,6240341.731867448,6,7,0.0167,0.045,0.0462,-0.0049,-0.0174,0.0089,0.0,0.0,0.06960107757786511,0.18663737785197385,,,
3155,2181 31820.000,2021-10-24 08:50:06,-33.951432506,18.468552159,83.6985,266064.4592115322,6240341.731867448,6,7,0.0167,0.0449,0.0462,-0.0049,-0.0174,0.0089,0.0,0.0,0.06953646525385081,0.18663737785197385,,,
3156,2181 31821.000,2021-10-24 08:50:07,-33.951432506,18.468552159,83.6984,266064.4592115322,6240341.731867448,6,7,0.0167,0.0449,0.0461,-0.0049,-0.0174,0.0089,0.0,0.0,0.06947006549586664,0.18659212419462484,,,
3157,2181 31822.000,2021-10-24 08:50:08,-33.951432505,18.46855216,83.6984,266064.45930122805,6240341.73198065,6,7,0.0167,0.0449,0.0461,-0.0049,-0.0174,0.0089,0.0,0.0,0.06947006549586664,0.1866980019598828,,,
3158,2181 31823.000,2021-10-24 08:50:09,-33.951432505,18.46855216,83.6983,266064.45930122805,6240341.73198065,6,7,0.0167,0.0449,0.0461,-0.0049,-0.0174,0.0089,0.0,0.0,0.06947006549586664,0.18665281657615518,,,
3159,2181 31824.000,2021-10-24 08:50:10,-33.951432505,18.468552161,83.6982,266064.4593936625,6240341.7319829315,6,7,0.0167,0.0449,0.0461,-0.0049,-0.0174,0.0089,0.0,0.0,0.06947006549586664,0.18661502639280372,,,
3160,2181 31825.000,2021-10-24 08:50:11,-33.951432505,18.468552161,83.6981,266064.4593936625,6240341.7319829315,6,7,0.0167,0.0449,0.0461,-0.0049,-0.0174,0.0089,0.0,0.0,0.06947006549586664,0.18656992811165007,,,
3161,2181 31826.000,2021-10-24 08:50:12,-33.951432505,18.468552161,83.6981,266064.4593936625,6240341.7319829315,6,7,0.0167,0.0449,0.0461,-0.0049,-0.0174,0.0088,0.0,0.0,0.06945732502767436,0.18656992811165007,,,
3162,2181 31827.000,2021-10-24 08:50:13,-33.951432505,18.468552161,83.698,266064.4593936625,6240341.7319829315,6,7,0.0167,0.0449,0.046,-0.0049,-0.0174,0.0088,0.0,0.0,0.06939099365191423,0.18652487253871994,,,
3163,2181 31828.000,2021-10-24 08:50:14,-33.951432505,18.468552162,83.698,266064.4594860972,6240341.731985215,6,7,0.0167,0.0449,0.046,-0.0049,-0.0174,0.0088,0.0,0.0,0.06939099365191423,0.18653227586188822,,,
3164,2181 31829.000,2021-10-24 08:50:15,-33.951432506,18.468552164,83.6979,266064.4596737047,6240341.73187886,6,7,0.0166,0.0449,0.046,-0.0049,-0.0174,0.0088,0.0,0.0,0.06936699503366137,0.18640353520299044,,,
3165,2181 31830.000,2021-10-24 08:50:16,-33.951432506,18.468552165,83.6978,266064.45976613904,6240341.7318811435,6,7,0.0166,0.0449,0.046,-0.0049,-0.0174,0.0088,0.0,0.0,0.06936699503366137,0.18636609425246356,,,
3166,2181 31831.000,2021-10-24 08:50:17,-33.951432506,18.468552167,83.6977,266064.45995100844,6240341.731885707,6,7,0.0166,0.0448,0.046,-0.005,-0.0174,0.0088,0.0,0.0,0.06930945101499505,0.18633638255239054,,,
3167,2181 31832.000,2021-10-24 08:50:18,-33.951432506,18.468552167,83.6976,266064.45995100844,6240341.731885707,6,7,0.0166,0.0448,0.046,-0.005,-0.0174,0.0088,0.0,0.0,0.06930945101499505,0.18629148521258365,,,
3168,2181 31833.000,2021-10-24 08:50:19,-33.951432506,18.468552167,83.6976,266064.45995100844,6240341.731885707,6,7,0.0166,0.0448,0.0459,-0.005,-0.0174,0.0088,0.0,0.0,0.0692431224021563,0.18629148521258365,,,
3169,2181 31834.000,2021-10-24 08:50:20,-33.951432506,18.468552169,83.6975,266064.4601358775,6240341.731890272,6,7,0.0166,0.0448,0.0459,-0.005,-0.0174,0.0087,0.0,0.0,0.06923048461479957,0.1862620542253557,,,
3170,2181 31835.000,2021-10-24 08:50:21,-33.951432506,18.46855217,83.6974,266064.4602283119,6240341.731892554,6,7,0.0166,0.0448,0.0459,-0.005,-0.0174,0.0087,0.0,0.0,0.06923048461479957,0.18622502750967976,,,
3171,2181 31836.000,2021-10-24 08:50:22,-33.951432506,18.46855217,83.6973,266064.4602283119,6240341.731892554,6,7,0.0166,0.0448,0.0459,-0.005,-0.0174,0.0087,0.0,0.0,0.06923048461479957,0.1861802644508285,,,
3172,2181 31837.000,2021-10-24 08:50:23,-33.951432506,18.46855217,83.6972,266064.4602283119,6240341.731892554,6,7,0.0166,0.0448,0.0459,-0.005,-0.0174,0.0087,0.0,0.0,0.06923048461479957,0.18613554435136745,,,
3173,2181 31838.000,2021-10-24 08:50:24,-33.951432506,18.468552172,83.6972,266064.4604131811,6240341.731897119,6,7,0.0166,0.0448,0.0459,-0.005,-0.0174,0.0087,0.0,0.0,0.06923048461479957,0.18615125261143695,,,
3174,2181 31839.000,2021-10-24 08:50:25,-33.951432506,18.468552173,83.6972,266064.46050561557,6240341.731899401,6,7,0.0166,0.0448,0.0458,-0.005,-0.0174,0.0087,0.0,0.0,0.06916422485649644,0.18615917429168682,,,
3175,2181 31840.000,2021-10-24 08:50:26,-33.951432506,18.468552175,83.6971,266064.4606904846,6240341.7319039665,6,7,0.0166,0.0448,0.0458,-0.005,-0.0174,0.0087,0.0,0.0,0.06916422485649644,0.1861304884722555,,,
3176,2181 31841.000,2021-10-24 08:50:27,-33.951432506,18.468552175,83.6971,266064.4606904846,6240341.7319039665,6,7,0.0166,0.0447,0.0458,-0.005,-0.0174,0.0087,0.0,0.0,0.06909949348584257,0.1861304884722555,,,
3177,2181 31842.000,2021-10-24 08:50:28,-33.951432507,18.468552175,83.6972,266064.4606932234,6240341.731793048,6,7,0.0166,0.0447,0.0458,-0.005,-0.0174,0.0086,0.0,0.0,0.06908697417024427,0.18607637568969698,,,
3178,2181 31843.000,2021-10-24 08:50:29,-33.951432507,18.468552175,83.6972,266064.4606932234,6240341.731793048,6,7,0.0166,0.0447,0.0458,-0.005,-0.0174,0.0086,0.0,0.0,0.06908697417024427,0.18607637568969698,,,
3179,2181 31844.000,2021-10-24 08:50:30,-33.951432507,18.468552176,83.6973,266064.460785658,6240341.7317953305,6,7,0.0166,0.0447,0.0458,-0.005,-0.0174,0.0086,0.0,0.0,0.06908697417024427,0.18612917160455889,,,
3180,2181 31845.000,2021-10-24 08:50:31,-33.951432507,18.468552177,83.6973,266064.4608780927,6240341.731797613,6,7,0.0166,0.0447,0.0457,-0.005,-0.0174,0.0086,0.0,0.0,0.06902072152621992,0.1861372787922039,,,
3181,2181 31846.000,2021-10-24 08:50:32,-33.951432507,18.468552178,83.6973,266064.46097052714,6240341.731799895,6,7,0.0166,0.0447,0.0457,-0.005,-0.0174,0.0086,0.0,0.0,0.06902072152621992,0.18614543070924836,,,
3182,2181 31847.000,2021-10-24 08:50:33,-33.951432507,18.46855218,83.6973,266064.4611553962,6240341.731804459,6,7,0.0166,0.0447,0.0457,-0.005,-0.0174,0.0086,0.0,0.0,0.06902072152621992,0.18616187208347193,,,
3183,2181 31848.000,2021-10-24 08:50:34,-33.951432507,18.46855218,83.6973,266064.4611553962,6240341.731804459,6,7,0.0165,0.0447,0.0457,-0.005,-0.0174,0.0086,0.0,0.0,0.06899673905337844,0.18616187208347193,,,
3184,2181 31849.000,2021-10-24 08:50:35,-33.951432507,18.468552181,83.6973,266064.4612478309,6240341.731806742,6,7,0.0165,0.0447,0.0457,-0.005,-0.0174,0.0085,0.0,0.0,0.06898434605039029,0.18617016153654792,,,
3185,2181 31850.000,2021-10-24 08:50:36,-33.951432507,18.468552182,83.6973,266064.4613402655,6240341.731809024,6,7,0.0165,0.0447,0.0457,-0.005,-0.0174,0.0085,0.0,0.0,0.06898434605039029,0.18617849570646314,,,
3186,2181 31851.000,2021-10-24 08:50:37,-33.951432506,18.468552183,83.6972,266064.46142996126,6240341.731922226,6,7,0.0165,0.0447,0.0457,-0.005,-0.0173,0.0085,0.0,0.0,0.06895919083051946,0.18624090405688157,,,
3187,2181 31852.000,2021-10-24 08:50:38,-33.951432506,18.468552184,83.6972,266064.46152239584,6240341.731924508,6,7,0.0165,0.0446,0.0456,-0.005,-0.0173,0.0085,0.0,0.0,0.06882811925368876,0.18624932686245524,,,
3188,2181 31853.000,2021-10-24 08:50:39,-33.951432506,18.468552185,83.6972,266064.4616148302,6240341.7319267895,6,7,0.0165,0.0446,0.0456,-0.0051,-0.0173,0.0085,0.0,0.0,0.0688354559801851,0.1862577951715556,,,
3189,2181 31854.000,2021-10-24 08:50:40,-33.951432506,18.468552186,83.6972,266064.4617072649,6240341.731929073,6,7,0.0165,0.0446,0.0456,-0.0051,-0.0173,0.0085,0.0,0.0,0.0688354559801851,0.1862663106799171,,,
3190,2181 31855.000,2021-10-24 08:50:41,-33.951432506,18.468552188,83.6972,266064.4618921339,6240341.731933637,6,7,0.0165,0.0446,0.0456,-0.0051,-0.0173,0.0085,0.0,0.0,0.0688354559801851,0.18628347486501914,,,
3191,2181 31856.000,2021-10-24 08:50:42,-33.951432506,18.468552189,83.6972,266064.4619845686,6240341.73193592,6,7,0.0165,0.0446,0.0456,-0.0051,-0.0173,0.0085,0.0,0.0,0.0688354559801851,0.18629212687650284,,,
3192,2181 31857.000,2021-10-24 08:50:43,-33.951432506,18.468552189,83.6972,266064.4619845686,6240341.73193592,6,7,0.0165,0.0446,0.0456,-0.0051,-0.0173,0.0084,0.0,0.0,0.06882317923490602,0.18629212687650284,,,
